href	infobox
Jim_Wallis	True
Jimmy_Carter	True
Jitendra_Nath_Mohanty	True
Joachim_Wach	True
Joachim_of_Fiore	True
Joan_Robinson	True
Joan_Tronto	True
Joan_of_Arc	True
Joaquim_Nabuco	True
Joaquín_V._González	True
Jock_Young	True
Jodi_Dean	True
Joe_L._Kincheloe	True
Joel_Feinberg	True
Johan_Huizinga	True
Johan_Ludvig_Heiberg_(poet)	True
Johann_Amerbach	True
Johann_Arndt	True
Johann_Arnold_Kanne	True
Johann_August_Ernesti	True
Johann_Baptist_Metz	True
Johann_Blumhardt	True
Johann_Christoph_Adelung	True
Johann_Christoph_Gottsched	True
Johann_Erich_von_Berger	True
Johann_Friedrich_Christ	True
Johann_Friedrich_Herbart	True
Johann_Georg_Hamann	True
Johann_Georg_Heinrich_Feder	True
Johann_Georg_Sulzer	True
Johann_Gottfried_Herder	True
Johann_Gottlieb_Dressler	True
Johann_Gottlieb_Fichte	True
Johann_Gustav_Droysen	True
Johann_Heinrich_Pestalozzi	True
Johann_Heinrich_Samuel_Formey	True
Johann_Hiltalinger	True
Johann_Jakob_Bachofen	True
Johann_Joachim_Winckelmann	True
Johann_Kaspar_Bluntschli	True
Johann_Martin_Chladenius	True
Johann_Most	True
Johann_Peter_Eckermann	True
Johann_Peter_Reusch	True
Johann_Plenge	True
Johann_Reuchlin	True
Johann_Schultz	True
Johann_Spurzheim	True
Johann_Stephan_Pütter	True
Johann_Winter_von_Andernach	True
Johann_Wolfgang_von_Goethe	True
Johannes_Baptista_Montanus	True
Johannes_Brahms	True
Johannes_Diderik_van_der_Waals	True
Johannes_Heinrich_Schultz	True
Johannes_Kepler	True
Johannes_Lange	True
Johannes_Nikolaus_Tetens	True
Johannes_Peter_Müller	True
Johannes_Rehmke	True
Johannes_Schmidt_(linguist)	True
Johannes_Sturm	True
Johannes_Tauler	True
Johannes_Trithemius	True
Johannes_Volkelt	True
Johannes_Weiss	True
John_A._Hall	True
John_A._Leslie	True
John_Adams	True
John_Alexander_Smith	True
John_Allen_Williams	True
John_Amos_Comenius	True
John_Anderson_(philosopher)	True
John_Anthony_West	True
John_Argyropoulos	True
John_Austin_(legal_philosopher)	True
John_B._Cobb	True
John_B._Watson	True
John_Backus	True
John_Bacon_(philosopher)	True
John_Bardeen	True
John_Barth	True
John_Bates_Clark	True
John_Bengtson	True
John_Bennett_(theologian)	True
John_Berger	True
John_Blacking	True
John_Bolt_(theologian)	True
John_Bosco	True
John_Bowden_(theologian)	True
John_Bowlby	True
John_Broome_(philosopher)	True
John_C._Calhoun	True
John_C._Lilly	True
John_Cage	True
John_Caird_(theologian)	True
John_Calvin	True
John_Carew_Eccles	True
John_Carroll_(archbishop_of_Baltimore)	True
John_Cassian	True
John_Chrysostom	True
John_Coleman_Bennett	True
John_Colet	True
John_Cook_Wilson	True
John_Corcoran_(logician)	True
John_Cottingham	True
John_Crowley_(author)	True
John_D._Caputo	True
John_Dalberg-Acton,_1st_Baron_Acton	True
John_Dalton	True
John_Daniel_Morell	True
John_David_Ebert	True
John_Davies_(lecturer)	True
John_Dear	True
John_Deely	True
John_Derbyshire	True
John_Dewey	True
John_Divola	True
John_Dunn_(political_theorist)	True
John_Dupré	True
John_E._Hare	True
John_Earman	True
John_Eccles_(neurophysiologist)	True
John_Edensor_Littlewood	True
John_Elof_Boodin	True
John_F._Kennedy	True
John_F._X._Knasas	True
John_Finnis	True
John_Fisher	True
John_Fiske_(media_scholar)	True
John_Flamsteed	True
John_Flavell	True
John_Forbes_Nash_Jr.	True
John_Frame_(theologian)	True
John_G._Kemeny	True
John_Gardner_(legal_philosopher)	True
John_Gough_(natural_philosopher)	True
John_Gray_(philosopher)	True
John_Greco_(philosopher)	True
John_Grinder	True
John_H._Gray_(economist)	True
John_H._Plumb	True
John_Haddox	True
John_Haldane_(philosopher)	True
John_Harsanyi	True
John_Hasbrouck_Van_Vleck	True
John_Haugeland	True
John_Hawthorne	True
John_Henry_Mackay	True
John_Henry_Newman	True
John_Herschel	True
John_Holloway_(sociologist)	True
John_Howard_Yoder	True
John_II,_Bishop_of_Jerusalem	True
John_Jay	True
John_Jewkes_(economist)	True
John_Keats	True
John_Keble	True
John_Kenneth_Galbraith	True
John_L._Pollock	True
John_Lachs	True
John_Lane_Bell	True
John_Law_(economist)	True
John_Lewis_Paton	True
John_Lighton_Synge	True
John_Llewelyn	True
John_Llewelyn_Davies	True
John_Locke	True
John_M._Cooper_(philosopher)	True
John_M._Hobson	True
John_Macmurray	True
John_Marshall	True
John_Martin_Fischer	True
John_Maurice_Clark	True
John_Maynard_Keynes	True
John_McDowell	True
John_McMurtry_(academic)	True
John_Mearsheimer	True
John_Meyendorff	True
John_Middleton_Murry	True
John_Milbank	True
John_Milios	True
John_Milton	True
John_Mitchell_Nuttall	True
John_Morley	True
John_Muir	True
John_Murray_(theologian)	True
John_Murray_Gibbon	True
John_Muth	True
John_Neville_Figgis	True
John_Neville_Keynes	True
John_Nichols_(journalist)	True
John_O'Neill_(philosopher)	True
John_P._Burgess	True
John_Passmore	True
John_Peckham	True
John_Pentland_Mahaffy	True
John_Perry_(philosopher)	True
John_Perry_Barlow	True
John_Philoponus	True
John_Pilger	True
John_Playfair	True
John_Polkinghorne	True
John_Pordage	True
John_Porter_East	True
John_R._Commons	True
John_R._P._French	True
John_Ralston_Saul	True
John_Randolph_of_Roanoke	True
John_Rawls	True
John_Richardson_(philosopher)	True
John_Roberts_(historian)	True
John_Robinson_(bishop_of_Woolwich)	True
John_Roemer	True
John_Romanides	True
John_Rupert_Firth	True
John_Ruskin	True
John_Scott_Lidgett	True
John_Scotus_Eriugena	True
John_Searle	True
John_Selden	True
John_Shelby_Spong	True
John_Shipley_Rowlinson	True
John_Spencer_(priest)	True
John_Stewart_Bell	True
John_Stuart_Mill	True
John_T._Graves	True
John_Taylor_of_Caroline	True
John_Thompson_(sociologist)	True
John_Toland	True
John_Tooby	True
John_Van_Maanen	True
John_W._E._Bowen_Sr.	True
John_Walker_(natural_historian)	True
John_Wallis	True
John_Warwick_Montgomery	True
John_Waters	True
John_Watson_(philosopher)	True
John_Webster_(theologian)	True
John_Wesley	True
John_William_Dawson	True
John_William_Hill	True
John_William_Miller	True
John_Williams_Calkin	True
John_Wisdom	True
John_Worrall_(philosopher)	True
John_Wycliffe	True
John_Zachary_Young	True
John_Zerzan	True
John_Zizioulas	True
John_Zube	True
John_de_Lugo	True
John_of_Damascus	True
John_of_Jandun	True
John_of_Patmos	True
John_of_Salisbury	True
John_of_St._Thomas	True
John_of_the_Cross	True
John_the_Apostle	True
John_the_Evangelist	True
John_van_Ruysbroeck	True
John_von_Neumann	True
Jon_Alfred_Mjoen	True
Jon_Barwise	True
Jon_Fosse	True
Jon_Seger	True
Jon_Sobrino	True
Jonas_Mekas	True
Jonathan_Bennett_(philosopher)	True
Jonathan_Boyarin	True
Jonathan_Dancy	True
Jonathan_Edwards_(theologian)	True
Jonathan_Glover	True
Jonathan_Haidt	True
Jonathan_Kozol	True
Jonathan_Lear	True
Jonathan_Nitzan	True
Jonathan_Smith_(psychologist)	True
Jonathan_Swift	True
Jonathan_Westphal	True
Jonathan_Wolff_(philosopher)	True
Jordan_Howard_Sobel	True
Jordan_Howard_Sobel_(philosopher)	True
Jordan_Peterson	True
Jordan_of_Saxony	True
Jordanus_de_Nemore	True
Jorge_Abelardo_Ramos	True
Jorge_Alessandri	True
Jorge_Amado	True
Jorge_Luis_Borges	True
Jorge_de_Lima	True
Joris-Karl_Huysmans	True
Josef_Breuer	True
Josef_Dobrovský	True
Josef_Laurenz_Kunz	True
Josef_Pieper	True
Josef_Steindl	True
Joseph-Louis_Lagrange	True
Joseph_Arch	True
Joseph_Augustine_Di_Noia	True
Joseph_Butler	True
Joseph_Cafasso	True
Joseph_Campbell	True
Joseph_Clinton	True
Joseph_Conrad	True
Joseph_Cropsey	True
Joseph_Crosthwait	True
Joseph_D._Sneed	True
Joseph_Dalton_Hooker	True
Joseph_Dietzgen	True
Joseph_Déjacque	True
Joseph_E._B._Lumbard	True
Joseph_Epes_Brown	True
Joseph_Epstein_(writer)	True
Joseph_Greenberg	True
Joseph_Jastrow	True
Joseph_Kosuth	True
Joseph_Margolis	True
Joseph_Marie,_baron_de_Gérando	True
Joseph_Maréchal	True
Joseph_Needham	True
Joseph_Nye	True
Joseph_Priestley	True
Joseph_Proust	True
Joseph_Raz	True
Joseph_Rotblat	True
Joseph_Schnitzer	True
Joseph_Schumpeter	True
Joseph_Stalin	True
Joseph_Stiglitz	True
Joseph_Vendryes	True
Joseph_Wolpe	True
Joseph_de_Maistre	True
Josephus	True
Josephus_problem	True
Joshua_Cohen_(philosopher)	True
Joshua_Gert	True
Joshua_Greene_(psychologist)	True
Joshua_Knobe	True
Joshua_Parens	True
Josiah_Child	True
Josiah_Royce	True
Josiah_Strong	True
Josiah_Warren	True
Josiah_Willard_Gibbs	True
Jost_Trier	True
José_Antonio_Primo_de_Rivera	True
José_Bové	True
José_Carlos_Mariátegui	True
José_Gaos	True
José_Guilherme_Merquior	True
José_Ignacio_García_Hamilton	True
José_Ingenieros	True
José_Luis_Espert	True
José_Luis_Rodríguez_Zapatero	True
José_Martí	True
José_Ortega_y_Gasset	True
José_Rizal	True
José_Saramago	True
José_Zalabardo	True
José_de_Alencar	True
Joxe_Azurmendi	True
João_Cabral_de_Melo_Neto	True
João_Guimarães_Rosa	True
Juan_B._Justo	True
Juan_Bautista_Alberdi	True
Juan_Caramuel_y_Lobkowitz	True
Juan_Donoso_Cortés	True
Juan_José_Sebreli	True
Juan_Perón	True
Juan_Vázquez_de_Mella	True
Juan_de_Medina	True
Judah_Halevi	True
Judith_Butler	True
Judith_Jarvis_Thomson	True
Judith_N._Shklar	True
Judith_Rich_Harris	True
Jule_Gregory_Charney	True
Jules_Barbey_d'Aurevilly	True
Jules_Barthélemy_Saint-Hilaire	True
Jules_Coleman	True
Jules_Dupuit	True
Jules_Lequier	True
Jules_Michelet	True
Jules_Simon	True
Jules_Vuillemin	True
Jules_de_Gaultier	True
Julia_Annas	True
Julia_Driver	True
Julia_Kristeva	True
Julian_(emperor)	True
Julian_Assange	True
Julian_Bigelow	True
Julian_C._Boyd	True
Julian_Hartt	True
Julian_Huxley	True
Julian_Savulescu	True
Julian_Steward	True
Juliet_Floyd	True
Juliet_Mitchell	True
Julio_Cortázar	True
Julius_Africanus	True
Julius_Bahnsen	True
Julius_Bernstein	True
Julius_Ebbinghaus	True
Julius_Evola	True
Julius_Guttmann	True
Julius_Hare_(theologian)	True
Julius_Kaftan	True
Julius_W._Pratt	True
Julius_von_Mayer	True
Juliusz_Słowacki	True
Julián_Marías	True
Jun_Tosaka	True
Jun_Tsuji	True
Junaid_Al_Habib	True
Junaid_Babunagari	True
Junayd_of_Baghdad	True
Jurisprudence	True
Justin_Clemens	True
Justin_Martyr	True
Justus_Lipsius	True
Justus_von_Liebig	True
Jusuf_Barčić	True
Jutta_von_Sponheim	True
Juvenal	True
Jyotirao_Phule	True
János_Kis	True
Jérôme_Lalande	True
Józef_Kallenbach	True
Józef_Kossecki	True
Józef_Kremer	True
Józef_Maria_Bocheński	True
Józef_Maria_Hoene-Wroński	True
Jürgen_Gebhardt	True
Jürgen_Habermas	True
Jürgen_Moltmann	True
Jędrzej_Giertych	True
K._G._McWhirter	True
K._H._Ting	True
Kabbalah	True
Kaleem_Siddiqui	True
Kalidasa	True
Kamal_al-Din_ibn_Abi_Sharif	True
Kamāl_al-Dīn_al-Fārisī	True
Kamāl_al‐Dīn_ibn_Yūnus	True
Karamat_Ali_Jaunpuri	True
Karel_Kosík	True
Karel_Čapek	True
Karen_Barad	True
Karen_Horney	True
Karen_Keifer-Boyd	True
Karen_L._Carr	True
Karen_Ordahl_Kupperman	True
Kari_Polanyi_Levitt	True
Karl-Otto_Apel	True
Karl_Abraham	True
Karl_Barth	True
Karl_Brugmann	True
Karl_Bücher	True
Karl_Bühler	True
Karl_Christian_Friedrich_Krause	True
Karl_Daub	True
Karl_Deutsch	True
Karl_E._Peters	True
Karl_Ernst_Jarcke	True
Karl_Ernst_von_Baer	True
Karl_Fortlage	True
Karl_Georg_Kuhn	True
Karl_Haushofer	True
Karl_Jaspers	True
Karl_Kautsky	True
Karl_Knies	True
Karl_Korsch	True
Karl_Kraus_(writer)	True
Karl_Lashley	True
Karl_Lehmann	True
Karl_Leonhard_Reinhold	True
Karl_Liebknecht	True
Karl_Ludwig_Kahlbaum	True
Karl_Ludwig_Michelet	True
Karl_Ludwig_von_Haller	True
Karl_Löwith	True
Karl_Mannheim	True
Karl_Marx	True
Karl_Mikhailovich_Peterson	True
Karl_Pearson	True
Karl_Polanyi	True
Karl_Popper	True
Karl_Rahner	True
Karl_Reinhardt_(philologist)	True
Karl_Renner	True
Karl_Schweizer	True
Karl_Verner	True
Karl_Weick	True
Karl_Weierstrass	True
Karl_Wilhelm_Ferdinand_Solger	True
Karl_Wolfgang_Christoph_Schüz	True
Karl_Wolfskehl	True
Karl_von_Vogelsang	True
Karol_Wojtyla	True
Kaspar_von_Schwenkfeld	True
Kate_Millett	True
Katerina_Kolozova	True
Katherine_Jones,_Viscountess_Ranelagh	True
Katherine_Mansfield	True
Kathryn_Tanner	True
Katie_Cannon	True
Katrin_Flikschuh	True
Kazi_Nazrul_Islam	True
Kazimierz_Brodziński	True
Kazimierz_Twardowski	True
Keiji_Nishitani	True
Keith_Buckley	True
Keith_Campbell_(philosopher)	True
Keith_DeRose	True
Keith_Donnellan	True
Keith_H._Basso	True
Keith_Hart_(anthropologist)	True
Keith_Jarrett	True
Keith_Jenkins	True
Keith_Lehrer	True
Keith_Tester	True
Keith_Thomas_(historian)	True
Keith_Ward	True
Ken_Knabb	True
Ken_Wilber	True
Kendall_Walton	True
Kenneth_Arrow	True
Kenneth_Binmore	True
Kenneth_Burke	True
Kenneth_Clark	True
Kenneth_E._Boulding	True
Kenneth_Kaye	True
Kenneth_Lee_Pike	True
Kenneth_Snelson	True
Kenneth_Waltz	True
Kent_Bach	True
Keshub_Chandra_Sen	True
Kevin_B._Anderson	True
Kevin_Carson	True
Kevin_Hogan_(writer)	True
Kevin_Mulligan	True
Khair_Muhammad_Jalandhari	True
Khalid_Masud	True
Khalil_Ahmad_Saharanpuri	True
Khaqani	True
Khen_Lampert	True
Khushwant_Singh	True
Khwaja_Sadid_ad-Din_Huzaifa_al-Marashi	True
Khwaju_Kermani	True
Kim_Stanley_Robinson	True
Kimberlé_Crenshaw	True
Kirby_Page	True
Kirk_Ludwig	True
Kitaro_Nishida	True
Kiyoshi_Miki	True
Kiyosi_Itô	True
Klaus-Jürgen_Grün	True
Klaus_Krippendorff	True
Klemens_von_Metternich	True
Knud_Ejler_Løgstrup	True
Knut_Wicksell	True
Kobe_Bryant	True
Kockar_Ata	True
Kode9	True
Kojin_Karatani	True
Komaruddin_Hidayat	True
Konrad_Lorenz	True
Konstantin_Leontiev	True
Kostas_Axelos	True
Kris_Kobach	True
Kristin_Ross	True
Kristóf_Nyíri	True
Kul_Nesîmî	True
Kunio_Yanagita	True
Kuno_Fischer	True
Kurdistan_Communities_Union	True
Kurdistan_Free_Life_Party	True
Kurdistan_Workers'_Party	True
Kurt_Baier	True
Kurt_Goldstein	True
Kurt_Grelling	True
Kurt_Gödel	True
Kurt_Hahn	True
Kurt_Koffka	True
Kurt_Lewin	True
Kurt_Riezler	True
Kurt_Schneider	True
Kurt_Schumacher	True
Kurt_Vonnegut	True
Kwame_Anthony_Appiah	True
Kyle_Kulinski	True
Kyle_Stanford	True
Kâtip_Çelebi	True
Kōtoku_Shūsui	True
Kūshyār_ibn_Labbān	True
L.A._Paul	True
L.M.Cook	True
L._Bonald	True
L._E._J._Brouwer	True
L._Harold_DeWolf	True
La_Revista_Blanca	True
Lacanian_movement	True
Lactantius	True
Lacydes_of_Cyrene	True
Ladislaus_Bortkiewicz	True
Lal_Shahbaz_Qalandar	True
Laleh_Bakhtiar	True
Lambert_Beauduin	True
Lamennais	True
Lanfranc	True
Langdon_Winner	True
Laozi	True
Larry_Arnhart	True
Larry_Temkin	True
Latin_Church	True
Laura_Mulvey	True
Laura_Nader	True
Laura_Perls	True
Laurence_A._Rickels	True
Laurence_BonJour	True
Laurence_Houlgate	True
Laurence_Lampert	True
Laurence_Sterne	True
Lawrence_Durrell	True
Lawrence_Grossberg	True
Lawrence_Hirschfeld	True
Lawrence_Joseph_Henderson	True
Lawrence_Kohlberg	True
Lawrence_Sklar	True
Lazarus_Fuchs	True
Le_Corbusier	True
Learned_Hand	True
Leda_Cosmides	True
Lee_Felsenstein	True
Lee_M._Hollander	True
Lee_Smolin	True
Lee_Strobel	True
Lega_Nord	True
Leibniz	True
Leo_Frobenius	True
Leo_Panitch	True
Leo_Schaya	True
Leo_Strauss	True
Leo_Tolstoy	True
Leon_Battista_Alberti	True
Leon_Chwistek	True
Leon_Festinger	True
Leon_Kass	True
Leon_Trotsky	True
Leonard_Bloomfield	True
Leonard_Hobhouse	True
Leonard_Lawlor	True
Leonard_Nelson	True
Leonard_Peikoff	True
Leonard_Savage	True
Leonardo_Boff	True
Leonardo_Bruni	True
Leonardo_da_Vinci	True
Leonhard_Euler	True
Leonhard_Ragaz	True
Leonid_Hurwicz	True
Leopold_Kohr	True
Leopold_von_Ranke	True
Leopoldina_Fortunati	True
Leopoldo_Lugones	True
Les_Back	True
Leslie_Green_(philosopher)	True
Leslie_White	True
Lester_Frank_Ward	True
Leszek_Kołakowski	True
Leszek_Sykulski	True
Leta_Stetter_Hollingworth	True
Letty_M._Russell	True
Leucippus	True
Lev_Chernyi	True
Lev_Gumilyov	True
Lev_Karsavin	True
Lev_Naumenko	True
Lev_Shestov	True
Lev_Vygotsky	True
Levi_Bryant	True
Levon_Abrahamian	True
Lew_Rockwell	True
Lewis_A._Coser	True
Lewis_Carroll	True
Lewis_Gordon	True
Lewis_H._Morgan	True
Lewis_Mumford	True
Li_Ao	True
Liang_Shuming	True
Liberalism	True
Libertine	True
Lie_Yukou	True
Lilian_Knowles	True
Linda_Martín_Alcoff	True
Linda_Zagzebski	True
Lionel_Thornton	True
Lionel_Trilling	True
Lisa_Guenther	True
Lise_Meitner	True
List_of_Darul_Uloom_Deoband_alumni	True
List_of_Hanafis	True
List_of_Marxists	True
List_of_Wittgensteinian_philosophers	True
List_of_psychoanalysts	True
List_of_psychoanalytical_theorists	True
List_of_students_of_Mahmud_Hasan_Deobandi	True
List_of_writers_influenced_by_Aristotle	True
Liu_Shu-hsien	True
Liu_Xiaofeng_(academic)	True
Livy	True
Lizzie_Magie	True
Ljubljana_school_of_psychoanalysis	True
Llullism	True
Lon_L._Fuller	True
Lord_Byron	True
Lord_Frederick_Cavendish	True
Loren_Mosher	True
Lorenz_Bruno_Puntel	True
Lorenz_Fuetscher	True
Lorenz_Oken	True
Lorenz_von_Stein	True
Lorenzo_Ferrero	True
Lorraine_Code	True
Louis-Ferdinand_Céline	True
Louis-Guillaume_Le_Monnier	True
Louis_Agassiz	True
Louis_Althusser	True
Louis_Antoine_de_Saint-Just	True
Louis_Auguste_Blanqui	True
Louis_Berkhof	True
Louis_Claude_de_Saint-Martin	True
Louis_Couturat	True
Louis_Dumont	True
Louis_Gabriel_Ambroise_de_Bonald	True
Louis_Guilloux	True
Louis_Guttman	True
Louis_Hjelmslev	True
Louis_Lavelle	True
Louis_Massignon	True
Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma	True
Louis_O._Kelso	True
Louis_Pasteur	True
Louis_Paul_Émile_Richard	True
Louis_Pauly	True
Louis_Rougier	True
Louis_Veuillot	True
Louis_Wirth	True
Louis_XIV	True
Louis_de_Bonald	True
Louis_de_Montfort	True
Louise_Antony	True
Louise_d'Épinay	True
Loïc_Wacquant	True
Lu_Jiuyuan	True
Luc_Foisneau	True
Luca_Moretti	True
Lucan	True
Lucas_Introna	True
Luce_Irigaray	True
Luce_López-Baralt	True
Lucian	True
Luciano_Floridi	True
Lucien_Febvre	True
Lucien_Goldmann	True
Lucien_Lévy-Bruhl	True
Lucien_Tesnière	True
Lucius_Annaeus_Cornutus	True
Lucretius	True
Lucy_Green	True
Lucy_Noakes	True
Lucy_Randolph_Mason	True
Lucy_Suchman	True
Ludovico_Antonio_Muratori	True
Ludovico_Geymonat	True
Ludwig_Binswanger	True
Ludwig_Boltzmann	True
Ludwig_Derleth	True
Ludwig_Ernst_von_Borowski	True
Ludwig_Feuerbach	True
Ludwig_Gumplowicz	True
Ludwig_Klages	True
Ludwig_Lachmann	True
Ludwig_Landgrebe	True
Ludwig_Tieck	True
Ludwig_Wittgenstein	True
Ludwig_Woltmann	True
Ludwig_van_Beethoven	True
Ludwig_von_Bertalanffy	True
Ludwig_von_Mises	True
Ludwik_Fleck	True
Ludwik_Krzywicki	True
Luigi_Einaudi	True
Luigi_Federzoni	True
Luigi_Firpo	True
Luigi_Pareyson	True
Luigi_Sturzo	True
Luigi_Taparelli	True
Luis_Galdames	True
Luis_Huerta	True
Luis_de_Molina	True
Luiz_Carlos_Bresser-Pereira	True
Luk_Van_Langenhove	True
Luís_de_Camões	True
Lydia_Lunch	True
Lysander_Spooner	True
Léon_Bloy	True
Léon_Brillouin	True
Léon_Brunschvicg	True
Léon_Duguit	True
Léon_Walras	True
Léopold_Sédar_Senghor	True
M._N._Srinivas	True
Ma'mar_ibn_Rashid	True
Ma'ruf_al-Karkhi	True
Maajid_Nawaz	True
Machado_de_Assis	True
Machajski	True
Maciej_Giertych	True
Madhhab	True
Madison_Grant	True
Maebh_Long	True
Maffeo_Pantaleoni	True
Magnus_Felix_Ennodius	True
Magnus_Olsen	True
Magtymguly_Pyragy	True
Mahasweta_Devi	True
Mahatma_Gandhi	True
Mahdi_Amel	True
Mahfoud_Nahnah	True
Mahfuzul_Haque	True
Mahmood_Hasan_Gangohi	True
Mahmoud_Ezzat	True
Mahmoud_Shabestari	True
Mahmoud_Taleghani	True
Mahmud_Hasan_Deobandi	True
Mahmud_Hudayi	True
Mahmud_Shaltut	True
Mahmud_of_Ghazni	True
Mahāyāna	True
Maimonides	True
Maine_de_Biran	True
Maitham_Al_Bahrani	True
Majd_ad-Din_Ibn_Taymiyyah	True
Majid_Ali_Jaunpuri	True
Majid_Rahnema	True
Makhdoom_Muhammad_Zaman_Talibul_Moula	True
Malaparte	True
Malcolm_Budd	True
Malcolm_Muggeridge	True
Malcolm_Schofield	True
Malcolm_X	True
Malik_ibn_Anas	True
Mamluk_Ali_Nanautawi	True
Mamunul_Haque	True
Manazir_Ahsan_Gilani	True
Mandell_Creighton	True
Manegold_of_Lautenbach	True
Manfred_Frank	True
Manuel_Bandeira	True
Manuel_Belgrano	True
Manuel_DeLanda	True
Manuel_González_Prada	True
Manuel_José_Quintana	True
Manuel_Lacunza	True
Manuel_Sadosky	True
Manzoor_Nomani	True
Manzurul_Islam_Effendi	True
Mao_Zedong	True
Mar'i_al-Karmi	True
Mara_Selvini_Palazzoli	True
Marc_Andrus	True
Marc_Bloch	True
Marc_Bolan	True
Marc_Fleurbaey	True
Marc_Fumaroli	True
Marc_Hauser	True
Marc_Jongen	True
Marc_Sangnier	True
Marc_Shell	True
Marc_Yor	True
Marcantonio_Zimara	True
Marcel-Paul_Schützenberger	True
Marcel_Cohen	True
Marcel_Duchamp	True
Marcel_Gauchet	True
Marcel_Granet	True
Marcel_Mauss	True
Marcel_Proust	True
Marcelino_Menéndez_y_Pelayo	True
Marcella_Althaus-Reid	True
Marcia_Baron	True
Marco_Pallis	True
Marco_Tarchi	True
Marcus_Aurelius	True
Marcus_Cluvius_Rufus	True
Marcus_George_Singer	True
Marcus_Terentius_Varro	True
Margaret_Archer	True
Margaret_Atwood	True
Margaret_Mead	True
Margaret_Naumburg	True
Margaret_Sanger	True
Margaret_Thatcher	True
Marge_Piercy	True
Margherita_Sarfatti	True
Margot_Fassler	True
Margret_Grebowicz	True
Marguerite_Porete	True
Mari_Ruti	True
Maria_Gaetana_Agnesi	True
Maria_Lacerda_de_Moura	True
Maria_Mies	True
Maria_Moltzer	True
Maria_Montessori	True
Maria_Torok	True
Maria_de_Naglowska	True
Marian_Wright_Edelman	True
Mariano_Grondona	True
Mariano_José_de_Larra	True
Marie-Anne_Libert	True
Marilyn_Frye	True
Marilynne_Robinson	True
Marin_Mersenne	True
Mario_Bunge	True
Mario_Desbordes	True
Mario_Góngora	True
Mario_Kopić	True
Mario_Perniola	True
Mario_Teijeiro	True
Mario_Tronti	True
Mario_Vargas_Llosa	True
Maritain	True
Marjorie_Perloff	True
Mark_Bevir	True
Mark_Bloch_(linguist)	True
Mark_Dooley	True
Mark_Edwards_(bishop)	True
Mark_Fisher	True
Mark_Goldie	True
Mark_Granovetter	True
Mark_Johnson_(philosopher)	True
Mark_Johnston_(philosopher)	True
Mark_Lance	True
Mark_Lilla	True
Mark_Poster	True
Mark_Twain	True
Mark_Wrathall	True
Marlin_Miller	True
Marquis_de_Condorcet	True
Marquis_de_Sade	True
Marshall_McLuhan	True
Marshall_Poe	True
Marshall_Rosenberg	True
Marshall_Sahlins	True
Marshall_Scott_Poole	True
Marsilio_Ficino	True
Marsilius_of_Inghen	True
Marsilius_of_Padua	True
Martha_Graham	True
Martha_Nussbaum	True
Martha_S._Feldman	True
Martial_Gueroult	True
Martianus_Capella	True
Martin_Amis	True
Martin_Beale	True
Martin_Buber	True
Martin_Cohen_(philosopher)	True
Martin_Gardner	True
Martin_Heidegger	True
Martin_Hollis_(philosopher)	True
Martin_Hägglund	True
Martin_Knutzen	True
Martin_Kähler	True
Martin_Lings	True
Martin_Luther	True
Martin_Luther_King_Jr.	True
Martin_Mosebach	True
Martin_Palouš	True
Martin_Wight	True
Martin_of_Braga	True
Martine_Nida-Rümelin	True
Martín_de_Azpilcueta	True
Marva_Dawn	True
Marvin_Ellison_(theologian)	True
Marvin_Farber	True
Marvin_Harris	True
Marvin_Minsky	True
Marwa_Al-Sabouni	True
Marxist_geography	True
Mary_Ainsworth	True
Mary_Bateson_(historian)	True
Mary_Daly	True
Mary_Douglas	True
Mary_G._Dietz	True
Mary_Grey_(theologian)	True
Mary_I_of_England	True
Mary_Main	True
Mary_Moody_Emerson	True
Mary_Poovey	True
Mary_Tyler_Peabody_Mann	True
Mary_White_Ovington	True
Mary_Wollstonecraft	True
Maryam_Jameelah	True
María_Guillermina_Valdes_Villalva	True
María_Zambrano	True
Masao_Abe	True
